022023071010401307024 U00007630000763000000000000000000281000033900000060000005000041600000000000000S
022023071010401307025 A00006130000613000000000000000000287000034400000060000003000045100000000000000S
022023071010401307025 B00004990000499000000000000000000242000028200000020000002000037600000000000000S
022023071010401307025 C00005430000543000000000000000000248000029300000000000004000040500000000000000S
022023071010401307026 U00005870000587000000000000000000279000033800000020000002000040900000000000000S
022023071010401307027 U00005880000588000000000000000000305000037200000000000001000045700000000000000S
022023071010401307028 A00004860000486000000000000000000253000029600000030000003000038700000000000000S
022023071010401307028 B00005680000568000000000000000000282000035000000010000003000045300000000000000S
022023071010401307029 A00003850000385000000000000000000194000023700000030000001000029200000000000000S
022023071010401307029 B00004350000435000000000000000000223000027200000010000002000033700000000000000S
022023071010401307030 A00007630000763000000000000000000311000039800000050000008000048300000000000000S
022023071010401307030 B00007220000722000000000000000000268000035700000010000003000045800000000000000S
022023071010401307031 U00007770000777000000000000000000332000040700000040000003000050200000000000000S
022023071010401307032 A00004920000492000000000000000000234000027900000020000002000035000000000000000S
022023071010401307032 B00005690000569000000000000000000265000032100000030000004000041800000000000000S
022023071010401307033 A00005380000538000000000000000000256000030800000030000002000041200000000000000S
022023071010401307033 B00005430000543000000000000000000276000034900000040000002000046000000000000000S
022023071010401307034 A00006070000607000000000000000000284000032800000040000002000041800000000000000S
022023071010401307034 B00005830000583000000000000000000262000031700000030000004000041600000000000000S
022023071010401307035 A00006280000628000000000000000000243000030100000050000002000039200000000000000S
022023071010401307035 B00007240000724000000000000000000271000034700000040000004000047100000000000000S
022023071010401307036 A00005400000540000000000000000000228000025800000050000003000032600000000000000S
022023071010401307036 B00005020000502000000000000000000199000024900000030000003000032700000000000000S
022023071010401307037 A00004770000477000000000000000000192000026400000020000002000035800000000000000S
022023071010401307037 B00006880000688000000000000000000296000040200000010000006000051900000000000000S
022023071010401307037 C00006350000635000000000000000000260000036100000030000003000047500000000000000S
022023071010401307038 A00005930000593000000000000000000257000032500000050000004000041800000000000000S
022023071010401307038 B00005580000558000000000000000000257000034000000050000004000041200000000000000S
022023071010401307039 A00006590000659000000000000000000283000038100000040000003000046000000000000000S
022023071010401307039 B00006280000628000000000000000000321000034600000040000005000044300000000000000S
022023071010401307040 A00005820000582000000000000000000203000025600000030000004000032000000000000000S
022023071010401307040 B00005310000531000000000000000000347000042400000020000003000027800000000000000S
022023071010401307041 A00006080000608000000000000000000218000028300000040000001000035400000000000000S
022023071010401307041 B00007150000715000000000000000000260000033100000010000004000041000000000000000S
022023071010401307041 C00006450000645000000000000000000235000031000000040000002000039300000000000000S
022023071010401307042 A00005180000518000000000000000000201000025300000020000006000032200000000000000S
022023071010401307042 B00005070000507000000000000000000207000026500000000000006000033000000000000000S
022023071010401307043 A00004130000413000000000000000000200000023400000030000004000031800000000000000S
022023071010401307043 B00003940000394000000000000000000186000025200000040000005000031000000000000000S
022023071010401307044 A00004660000466000000000000000000178000024700000050000000000036100000000000000S
022023071010401307044 B00004230000423000000000000000000178000023400000060000005000032800000000000000S
022023071010401307044 C00005880000588000000000000000000226000033200000030000002000045300000000000000S
