"name","essround","edition","proddate","cntry","idno","intagea","intgndr","resclq","resrelq","resbab","resundq","preintf","prewhp","presd","preppil","preorel","prenrel","predk","prenap","prena","resswcd","vdovexin","vdtpsvin","vdtpitin","vdtpscin","vdtpauin","vdtpviin","vdtpoiin","vdtpntin","vdtpapre","vdtprein","vdtpdkin","vdtpnain","intlnga","intnum"
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12492,31,2,2,2,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",864
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12493,41,2,3,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",105
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12503,71,2,2,1,5,4,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",307
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12508,41,2,3,4,3,4,2,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,"BUL",745
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12517,50,2,2,2,5,5,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",359
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12518,65,2,3,2,2,4,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",979
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12519,40,2,1,3,4,5,2,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",465
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12524,28,2,1,1,5,5,1,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",695
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12528,59,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",688
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12536,48,2,3,3,3,3,2,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,"BUL",649
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12546,42,2,3,3,5,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",550
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12556,41,2,3,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",680
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12557,50,2,2,1,5,5,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",359
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12563,39,1,2,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",776
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12565,54,2,3,2,4,4,1,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",935
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12570,55,2,2,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",1099
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12571,61,2,3,1,4,4,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",317
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12573,64,2,1,2,4,4,2,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",876
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12580,68,2,2,1,4,4,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",338
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12588,30,1,3,2,4,3,2,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",792
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12589,58,2,2,2,4,4,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",892
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12591,68,2,2,2,5,5,2,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",310
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12604,59,2,1,1,5,5,2,0,0,0,0,0,0,1,0,2,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",337
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12624,30,1,2,1,5,5,1,0,0,0,0,1,0,0,0,3,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",792
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12626,23,1,2,1,4,4,1,1,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",630
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12627,57,2,1,1,4,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",391
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12633,30,2,2,1,5,4,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",429
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12634,45,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",733
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12657,50,2,3,3,4,5,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",773
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12669,58,2,2,1,4,4,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",207
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12673,43,2,5,1,4,4,2,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",1050
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12678,47,2,2,1,5,5,1,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",382
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12705,50,2,2,3,4,4,2,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",773
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12712,50,2,3,3,5,5,2,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",773
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12715,69,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",620
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12719,28,2,1,1,5,5,1,0,0,0,0,1,0,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",695
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12722,68,2,2,2,4,4,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",310
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12725,64,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",709
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12734,74,2,1,2,1,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",298
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12737,43,2,2,1,5,4,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",1050
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12738,28,2,1,3,4,5,1,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",695
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12741,56,1,2,2,4,4,2,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",865
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12743,74,2,2,3,2,4,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",298
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12749,42,2,1,1,4,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",915
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12756,38,2,3,3,4,4,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",1007
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12757,42,2,5,4,3,4,2,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",550
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12768,62,1,2,5,5,5,2,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",1106
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12781,28,2,3,4,3,4,2,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",695
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12782,73,2,2,1,5,4,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",831
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12788,41,2,2,2,5,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",105
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12789,68,2,2,2,4,5,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",310
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12792,67,2,3,3,3,4,2,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,"BUL",530
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12794,52,2,2,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",387
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12795,57,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",391
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12803,55,2,2,2,4,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",1099
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12819,51,2,1,2,5,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",229
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12824,30,1,1,1,5,5,2,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",792
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12845,41,2,2,2,4,4,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",745
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12846,64,2,3,3,3,5,2,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",250
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12850,66,2,2,1,5,5,1,0,0,1,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",808
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12854,51,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",229
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12863,58,2,2,4,4,5,1,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",892
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12865,48,2,1,2,2,5,2,0,0,0,0,0,0,1,0,9,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",649
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12868,39,1,5,3,2,2,2,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",776
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12883,69,2,1,2,4,5,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",199
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12887,72,2,2,1,4,4,2,0,0,0,0,0,0,1,0,9,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",135
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12891,63,2,2,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",995
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12893,63,2,2,2,4,4,2,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",1080
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12899,65,2,3,2,3,3,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",1114
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12900,51,2,3,2,5,4,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",930
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12901,73,2,2,3,4,4,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",831
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12910,63,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",995
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12914,69,2,1,1,5,5,2,0,0,0,0,0,0,1,0,2,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",916
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12915,62,1,1,2,4,5,2,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",1106
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12918,68,2,3,3,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",1152
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12920,59,2,1,1,5,5,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",337
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12924,60,2,5,3,4,3,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",360
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12925,29,2,4,2,3,4,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",221
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12930,51,2,2,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",930
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12934,42,2,2,1,5,5,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",915
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12939,42,2,2,2,4,4,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",834
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12946,66,2,2,2,5,5,2,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",1118
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12948,21,2,3,2,4,4,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",364
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12953,30,2,4,4,2,4,1,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",429
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12963,23,1,2,2,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",630
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12971,72,2,1,1,4,4,2,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",135
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12987,64,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",709
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",12989,21,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",364
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13007,65,2,2,1,3,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",1114
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13012,61,2,3,1,4,4,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",317
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13017,31,1,1,1,5,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",683
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13019,41,2,1,3,4,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",105
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13029,65,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",419
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13030,60,2,2,1,4,5,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",878
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13037,19,2,3,2,5,4,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",940
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13039,67,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",239
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13047,60,2,1,3,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",975
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13054,28,2,3,3,3,4,2,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",695
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13066,45,2,1,2,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",733
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13068,52,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",387
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13082,51,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",930
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13089,41,2,1,5,5,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",105
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13104,57,2,2,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",1090
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13108,69,2,3,2,4,4,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",199
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13123,41,2,3,2,4,4,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",125
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13125,24,2,1,2,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",674
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13127,68,2,2,3,5,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",1152
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13168,42,2,4,4,3,3,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",834
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13169,42,2,2,2,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",550
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13185,42,2,4,3,3,3,1,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",834
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13186,56,1,2,2,4,4,2,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",865
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13187,64,2,1,1,4,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",250
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13192,42,2,1,1,4,5,1,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",915
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13193,42,2,4,1,3,4,1,0,0,0,1,0,0,0,0,3,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",915
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13197,46,2,2,2,5,5,2,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",219
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13215,49,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",601
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13217,45,2,3,3,4,4,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",1025
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13226,30,1,1,1,5,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",792
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13227,72,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",789
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13228,75,2,2,2,2,5,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",1065
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13232,67,2,2,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",801
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13252,52,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",387
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13258,49,1,5,3,3,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"BUL",934
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13260,59,2,2,2,5,5,1,0,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",337
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13268,66,2,1,1,4,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",238
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13272,64,2,1,2,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",709
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13282,33,2,1,4,3,5,2,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,1,0,0,0,"BUL",959
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13288,40,2,3,2,4,4,1,0,1,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",465
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13298,31,1,1,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",683
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13303,66,2,2,2,4,3,2,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",1118
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13325,51,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",229
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13329,57,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",1059
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13330,58,2,3,1,4,4,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",892
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13331,61,2,2,2,4,4,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,"BUL",1038
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13332,42,2,3,3,4,4,1,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",834
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13334,55,2,2,1,5,5,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",1099
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13337,19,2,1,1,5,5,2,0,0,0,0,0,0,1,0,2,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",940
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13338,54,2,2,2,4,4,1,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",935
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13340,39,2,2,2,4,5,2,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,"BUL",156
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13352,49,2,1,1,5,5,2,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1,0,0,0,"BUL",601
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13371,28,2,2,1,5,5,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",695
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13377,43,2,1,1,5,1,2,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",1050
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13381,68,2,2,2,5,5,2,0,0,0,0,0,0,1,0,2,10,0,0,0,0,0,0,0,1,0,0,0,"BUL",840
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13384,55,2,2,2,2,2,1,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,"BUL",547
"ESS10INTe03_1",10,"3.1","02.11.2023","BG",13405,63,2,3,4,3,3,2,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1,0,0,0,"BUL",342
